EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
1.892,6.048,6.734,2.016,6.082,5.827,5.692,4.384,-0.049,0.953,-0.394,0.153,0.549,0.610,80.000,17146.000,1.000
6.199,8.778,8.549,3.027,6.797,6.711,8.549,5.636,-0.047,0.954,-0.393,0.092,0.519,0.610,80.000,17147.000,1.000
12.952,13.461,12.850,7.982,10.552,9.892,13.838,9.695,-0.046,0.955,-0.392,0.031,0.458,0.488,80.000,17148.000,1.000
16.499,15.476,16.285,14.406,13.742,11.387,16.480,13.264,-0.042,0.955,-0.395,-0.031,0.397,0.427,80.000,17149.000,1.000
13.894,12.472,15.921,17.538,13.146,8.507,13.793,12.861,-0.042,0.955,-0.392,-0.153,0.488,0.427,80.000,17150.000,1.000
8.186,6.673,11.708,13.355,8.331,2.282,5.465,7.418,-0.037,0.954,-0.393,-0.366,0.488,0.397,80.000,17151.000,1.000
3.626,1.910,6.670,4.532,2.508,-2.461,-4.627,-0.394,-0.039,0.955,-0.393,-0.580,0.610,0.397,80.000,17152.000,1.000
2.477,1.874,5.430,0.018,1.608,-0.283,-7.247,-3.863,-0.035,0.955,-0.392,-0.641,0.763,0.610,80.000,17153.000,1.000
3.494,5.685,7.869,2.725,6.115,7.098,0.429,0.095,-0.035,0.957,-0.391,-0.793,0.793,0.763,80.000,17154.000,1.000
3.430,7.493,8.500,5.476,8.603,10.503,7.508,4.917,-0.038,0.953,-0.393,-0.946,0.977,0.793,80.000,17155.000,1.000
3.444,6.279,6.740,4.582,6.508,6.940,6.663,5.486,-0.038,0.952,-0.393,-1.190,1.038,0.763,80.000,17156.000,1.000
6.890,7.365,7.496,4.324,5.827,4.400,4.658,5.524,-0.040,0.952,-0.390,-1.373,1.160,0.946,80.000,17157.000,1.000
11.189,11.754,10.427,6.058,8.189,7.106,6.170,6.643,-0.042,0.951,-0.389,-1.465,1.282,0.885,80.000,17158.000,1.000
11.126,14.410,10.768,6.735,8.981,9.556,7.561,5.769,-0.043,0.949,-0.391,-1.526,1.221,1.007,80.000,17159.000,1.000
7.184,12.351,7.968,5.805,7.067,8.321,7.320,3.635,-0.043,0.948,-0.389,-1.526,1.160,1.038,80.000,17160.000,1.000
4.013,6.977,4.765,4.366,4.765,5.856,5.878,2.403,-0.043,0.946,-0.390,-1.587,1.312,0.977,80.000,17161.000,1.000
2.931,1.077,2.221,2.489,2.903,3.733,3.103,1.562,-0.044,0.946,-0.390,-1.587,1.434,0.916,80.000,17162.000,1.000
0.998,-2.789,-0.206,0.549,1.194,1.482,1.206,1.157,-0.044,0.944,-0.389,-1.617,1.495,0.916,80.000,17163.000,1.000
-2.741,-3.647,-2.733,-0.922,-0.440,-0.595,1.569,1.342,-0.046,0.945,-0.389,-1.587,1.343,0.854,80.000,17164.000,1.000
-4.847,-2.372,-4.135,-1.500,-1.098,-0.704,2.985,1.272,-0.046,0.943,-0.389,-1.678,1.343,0.793,80.000,17165.000,1.000
-2.457,0.135,-2.593,0.061,0.932,2.371,5.675,2.511,-0.047,0.943,-0.386,-1.556,1.312,0.641,80.000,17166.000,1.000
2.998,3.264,1.285,3.833,5.003,6.239,9.620,6.960,-0.047,0.943,-0.388,-1.434,1.434,0.580,80.000,17167.000,1.000
7.965,6.117,4.382,7.204,7.925,7.473,12.137,11.767,-0.048,0.942,-0.388,-1.373,1.373,0.549,80.000,17168.000,1.000
10.116,7.872,4.910,7.896,8.354,6.420,12.315,13.160,-0.046,0.941,-0.390,-1.221,1.373,0.458,80.000,17169.000,1.000
8.893,7.565,3.442,5.761,7.095,4.933,11.389,11.061,-0.045,0.940,-0.389,-1.129,1.373,0.549,80.000,17170.000,1.000
5.821,5.259,1.456,2.381,5.311,3.646,9.849,7.627,-0.046,0.942,-0.389,-1.007,1.312,0.610,80.000,17171.000,1.000
4.968,3.720,1.269,1.405,5.361,4.020,9.681,6.407,-0.045,0.942,-0.389,-0.885,1.282,0.580,80.000,17172.000,1.000
7.919,4.920,3.693,4.777,7.806,6.204,11.409,8.657,-0.044,0.942,-0.388,-0.916,1.282,0.549,80.000,17173.000,1.000
10.105,6.579,6.028,9.241,9.188,6.547,10.268,10.054,-0.044,0.942,-0.389,-0.824,1.221,0.641,80.000,17174.000,1.000
7.520,5.739,5.878,10.902,7.795,3.614,5.132,7.711,-0.044,0.943,-0.388,-0.641,1.282,0.702,80.000,17175.000,1.000
2.137,3.066,3.986,9.222,5.981,1.055,2.063,4.849,-0.043,0.945,-0.390,-0.732,1.404,0.702,80.000,17176.000,1.000
-1.766,1.106,1.999,5.490,5.054,0.879,3.030,3.963,-0.042,0.944,-0.387,-0.671,1.373,0.824,80.000,17177.000,1.000
-2.314,0.110,0.365,1.483,3.573,0.449,2.932,2.877,-0.044,0.946,-0.390,-0.671,1.404,0.916,80.000,17178.000,1.000
-0.267,-1.040,-0.680,-0.747,1.077,-1.794,-0.008,0.357,-0.043,0.946,-0.389,-0.610,1.282,1.038,80.000,17179.000,1.000
2.897,-1.550,-0.120,0.052,-0.581,-3.553,-1.331,-0.953,-0.044,0.946,-0.389,-0.641,1.434,1.160,80.000,17180.000,1.000
5.890,-0.066,2.141,3.112,-0.208,-3.121,1.145,0.652,-0.046,0.946,-0.387,-0.458,1.343,1.099,80.000,17181.000,1.000
9.019,3.478,5.134,6.918,2.135,-0.704,4.963,4.090,-0.047,0.947,-0.388,-0.427,1.282,1.221,80.000,17182.000,1.000
13.074,7.365,8.023,10.553,6.003,3.044,8.135,7.975,-0.048,0.948,-0.390,-0.275,1.312,1.221,80.000,17183.000,1.000
15.165,7.812,9.041,12.201,8.858,5.384,9.383,10.179,-0.046,0.948,-0.391,-0.336,1.251,1.251,80.000,17184.000,1.000
11.499,3.657,6.866,10.515,8.139,4.110,7.738,8.890,-0.048,0.947,-0.388,-0.366,1.251,1.129,80.000,17185.000,1.000
4.551,-0.609,3.469,7.532,5.473,1.981,5.139,6.073,-0.046,0.947,-0.390,-0.397,1.221,1.221,80.000,17186.000,1.000
0.912,-1.292,1.403,5.639,3.610,1.965,3.841,4.650,-0.045,0.948,-0.388,-0.275,1.221,1.221,80.000,17187.000,1.000
1.773,-0.607,-0.045,4.493,1.828,1.825,1.963,3.591,-0.047,0.948,-0.391,-0.305,1.251,1.190,80.000,17188.000,1.000
2.086,-2.198,-2.561,3.715,-1.223,-1.136,-2.379,1.111,-0.047,0.949,-0.391,-0.244,1.129,1.129,80.000,17189.000,1.000
-0.393,-5.366,-5.199,3.917,-3.663,-4.441,-5.163,-0.704,-0.046,0.949,-0.388,-0.214,1.129,1.007,80.000,17190.000,1.000
-3.262,-6.827,-6.173,3.966,-3.473,-4.397,-2.738,-0.125,-0.044,0.948,-0.390,-0.183,1.099,0.977,80.000,17191.000,1.000
-5.332,-5.625,-5.818,2.093,-1.940,-1.729,1.143,0.546,-0.042,0.951,-0.390,-0.214,1.038,0.885,80.000,17192.000,1.000
-6.317,-3.084,-5.216,-0.476,-0.793,0.825,2.617,0.126,-0.046,0.953,-0.393,-0.244,1.007,0.885,80.000,17193.000,1.000
-4.018,-0.507,-3.803,-0.529,0.508,1.904,3.383,1.011,-0.046,0.956,-0.391,-0.183,1.007,0.916,80.000,17194.000,1.000
2.205,1.329,-0.659,2.980,2.677,0.784,3.913,3.637,-0.047,0.953,-0.390,-0.275,1.007,0.916,80.000,17195.000,1.000
8.063,2.239,2.356,6.864,4.055,-2.173,0.743,3.744,-0.046,0.952,-0.388,-0.305,1.068,0.793,80.000,17196.000,1.000
9.156,2.166,2.316,7.091,2.608,-4.830,-5.844,-1.102,-0.045,0.952,-0.389,-0.458,1.007,0.793,80.000,17197.000,1.000
6.878,1.182,0.100,4.136,-0.148,-5.223,-9.506,-6.205,-0.042,0.951,-0.390,-0.488,0.946,0.732,80.000,17198.000,1.000
4.873,0.572,-0.936,1.831,-0.773,-3.038,-6.851,-6.387,-0.042,0.948,-0.390,-0.458,1.038,0.702,80.000,17199.000,1.000
3.935,1.568,0.202,2.695,1.356,0.259,-2.325,-3.026,-0.040,0.947,-0.389,-0.427,1.160,0.885,80.000,17200.000,1.000
3.980,3.080,2.186,6.700,4.184,2.686,-0.397,0.260,-0.038,0.948,-0.389,-0.366,1.221,0.824,80.000,17201.000,1.000
5.110,3.419,3.472,11.274,5.853,3.907,0.449,2.658,-0.037,0.948,-0.389,-0.244,1.373,0.793,80.000,17202.000,1.000
5.501,2.521,2.544,12.463,5.171,3.978,1.843,4.183,-0.035,0.949,-0.393,-0.214,1.343,0.977,80.000,17203.000,1.000
2.979,0.802,-0.955,8.944,2.422,2.508,2.625,4.723,-0.035,0.949,-0.392,-0.122,1.556,1.160,80.000,17204.000,1.000
-1.481,-1.293,-4.998,3.267,0.106,1.223,3.566,5.144,-0.037,0.948,-0.390,-0.122,1.709,1.221,80.000,17205.000,1.000
-4.915,-3.790,-7.947,-2.011,-0.972,0.994,4.581,4.768,-0.037,0.949,-0.389,0.061,1.740,1.282,80.000,17206.000,1.000
-6.358,-7.800,-10.494,-6.259,-3.336,-1.257,1.908,1.391,-0.040,0.948,-0.389,0.061,1.831,1.312,80.000,17207.000,1.000
-6.322,-11.701,-12.185,-8.443,-7.062,-5.911,-3.343,-3.297,-0.044,0.949,-0.385,0.183,1.862,1.251,80.000,17208.000,1.000
-4.738,-11.222,-10.907,-7.256,-8.422,-8.452,-4.657,-4.849,-0.046,0.949,-0.386,0.244,1.923,1.190,80.000,17209.000,1.000
-2.483,-7.285,-7.598,-4.052,-6.688,-8.064,-2.324,-3.419,-0.048,0.947,-0.383,0.153,1.862,1.160,80.000,17210.000,1.000
-0.556,-5.072,-5.332,-1.551,-5.134,-8.631,-2.796,-2.717,-0.048,0.944,-0.386,0.092,1.801,0.946,80.000,17211.000,1.000
2.317,-4.188,-3.824,-0.038,-4.233,-9.527,-6.052,-3.225,-0.048,0.941,-0.389,0.061,1.648,0.977,80.000,17212.000,1.000
6.566,-0.052,-0.693,2.258,-1.098,-5.893,-6.050,-2.451,-0.049,0.941,-0.392,0.153,1.770,0.793,80.000,17213.000,1.000
9.145,6.012,3.063,5.450,3.916,1.159,-1.817,0.051,-0.049,0.941,-0.389,0.183,1.862,0.671,80.000,17214.000,1.000
6.822,7.206,3.452,6.840,6.104,4.353,1.024,1.663,-0.049,0.940,-0.388,0.397,1.740,0.580,80.000,17215.000,1.000
0.154,1.521,-0.894,4.972,3.054,1.219,-0.565,1.104,-0.049,0.941,-0.388,0.458,1.709,0.397,80.000,17216.000,1.000
-5.799,-4.604,-6.133,2.331,-1.584,-2.609,-3.055,0.611,-0.047,0.944,-0.388,0.519,1.648,0.336,80.000,17217.000,1.000
-6.333,-4.904,-7.874,1.420,-3.406,-3.072,-3.952,1.049,-0.048,0.944,-0.388,0.549,1.617,0.336,80.000,17218.000,1.000
-2.839,-1.492,-6.585,1.550,-2.903,-2.770,-5.022,0.467,-0.048,0.944,-0.389,0.671,1.526,0.397,80.000,17219.000,1.000
0.048,-0.640,-5.834,1.093,-3.099,-4.156,-6.327,-1.134,-0.046,0.943,-0.387,0.763,1.556,0.427,80.000,17220.000,1.000
0.625,-3.646,-6.879,-0.238,-5.060,-6.148,-7.244,-2.479,-0.045,0.944,-0.387,0.793,1.526,0.366,80.000,17221.000,1.000
0.037,-6.585,-7.680,-1.260,-7.223,-7.589,-9.216,-3.492,-0.045,0.944,-0.386,0.763,1.526,0.458,80.000,17222.000,1.000
-0.222,-6.593,-6.532,-0.692,-7.490,-7.869,-10.793,-3.567,-0.045,0.945,-0.388,0.763,1.495,0.336,80.000,17223.000,1.000
1.193,-4.061,-4.006,1.146,-5.393,-6.500,-8.531,-2.002,-0.046,0.944,-0.388,0.854,1.587,0.519,80.000,17224.000,1.000
4.406,-0.881,-1.299,3.314,-2.029,-4.260,-3.860,0.362,-0.044,0.944,-0.389,0.946,1.556,0.580,80.000,17225.000,1.000
7.376,1.444,1.146,5.979,1.602,-1.347,-0.897,2.508,-0.045,0.945,-0.386,0.885,1.526,0.519,80.000,17226.000,1.000
7.286,3.009,2.829,8.642,4.774,3.088,-0.203,4.074,-0.045,0.946,-0.389,0.793,1.495,0.549,80.000,17227.000,1.000
2.796,3.931,2.318,8.539,5.953,6.660,-0.129,4.327,-0.045,0.948,-0.393,0.732,1.526,0.732,80.000,17228.000,1.000
-3.153,4.138,0.034,5.547,5.003,6.320,0.162,3.245,-0.046,0.949,-0.391,0.671,1.526,0.763,80.000,17229.000,1.000
-4.453,4.751,-0.672,4.182,4.343,4.056,0.469,2.214,-0.046,0.948,-0.389,0.702,1.465,0.793,80.000,17230.000,1.000
0.172,5.356,0.872,5.708,4.431,2.734,-0.010,1.601,-0.046,0.947,-0.394,0.763,1.465,0.885,80.000,17231.000,1.000
5.071,4.171,1.915,6.974,3.841,2.736,-0.352,1.094,-0.046,0.945,-0.394,0.793,1.526,0.885,80.000,17232.000,1.000
5.993,1.879,1.584,6.872,2.813,3.388,0.627,0.930,-0.047,0.946,-0.393,0.916,1.587,0.854,80.000,17233.000,1.000
3.873,-0.268,0.305,5.380,1.142,2.064,0.613,0.193,-0.045,0.945,-0.393,0.946,1.587,0.946,80.000,17234.000,1.000
0.961,-1.971,-1.768,2.526,-1.459,-2.103,-1.615,-1.264,-0.046,0.945,-0.392,0.916,1.465,1.007,80.000,17235.000,1.000
-1.061,-1.817,-2.958,1.020,-2.285,-4.391,-2.321,-0.758,-0.047,0.947,-0.393,0.885,1.404,1.160,80.000,17236.000,1.000
-1.548,0.073,-2.274,2.359,0.126,-1.801,0.433,2.167,-0.046,0.946,-0.394,0.885,1.465,1.221,80.000,17237.000,1.000
-1.484,0.907,-1.109,4.412,3.049,1.832,3.298,4.256,-0.046,0.948,-0.392,0.916,1.526,1.190,80.000,17238.000,1.000
-0.915,1.232,0.769,6.920,5.256,3.340,4.609,5.245,-0.047,0.945,-0.394,0.793,1.617,1.160,80.000,17239.000,1.000
1.108,4.532,4.542,11.109,8.193,4.792,6.283,7.584,-0.047,0.946,-0.393,0.854,1.556,1.190,80.000,17240.000,1.000
2.812,8.932,7.124,13.904,10.294,6.939,7.519,9.672,-0.047,0.945,-0.396,0.916,1.617,1.129,80.000,17241.000,1.000
1.761,9.023,4.782,11.515,8.661,6.775,5.887,8.514,-0.047,0.945,-0.395,0.977,1.556,1.221,80.000,17242.000,1.000
-0.488,5.731,0.343,6.370,5.298,4.504,3.018,5.846,-0.049,0.945,-0.392,0.946,1.526,1.373,80.000,17243.000,1.000
-1.120,4.752,-0.692,3.565,4.280,4.297,2.071,4.719,-0.048,0.946,-0.393,0.854,1.434,1.251,80.000,17244.000,1.000
-1.450,6.619,1.356,3.530,4.968,6.484,2.522,4.378,-0.047,0.946,-0.394,0.854,1.495,1.282,80.000,17245.000,1.000
-4.482,6.105,1.681,3.127,3.539,6.424,1.528,2.567,-0.046,0.947,-0.393,0.763,1.495,1.404,80.000,17246.000,1.000
-8.104,1.252,-0.999,1.405,-0.327,2.699,-0.587,-0.124,-0.043,0.947,-0.389,0.763,1.556,1.556,80.000,17247.000,1.000
-6.632,-2.871,-2.845,0.163,-2.998,-0.296,-0.915,-1.506,-0.045,0.947,-0.394,0.671,1.526,1.648,80.000,17248.000,1.000
0.867,-1.433,-0.777,1.237,-2.198,0.343,-0.004,-0.917,-0.046,0.947,-0.391,0.824,1.587,1.678,80.000,17249.000,1.000
8.825,4.005,3.946,5.231,1.573,3.785,1.170,2.162,-0.046,0.946,-0.394,0.763,1.526,1.556,80.000,17250.000,1.000
11.629,7.936,7.253,9.509,6.055,8.255,5.211,7.463,-0.045,0.948,-0.394,0.793,1.495,1.678,80.000,17251.000,1.000
8.641,6.892,6.080,9.919,7.556,10.301,10.091,10.540,-0.043,0.950,-0.394,0.763,1.465,1.740,80.000,17252.000,1.000
2.310,2.610,1.630,6.975,4.561,7.356,8.024,7.213,-0.043,0.948,-0.395,0.671,1.404,1.831,80.000,17253.000,1.000
-4.508,-1.443,-2.418,4.214,-0.252,1.128,-1.758,0.086,-0.044,0.946,-0.395,0.580,1.373,1.862,80.000,17254.000,1.000
-7.813,-3.755,-3.861,2.659,-3.205,-4.499,-10.258,-4.399,-0.043,0.947,-0.396,0.519,1.434,1.892,80.000,17255.000,1.000
-5.144,-3.524,-2.643,2.178,-2.578,-6.036,-10.540,-3.178,-0.043,0.947,-0.395,0.427,1.404,1.862,80.000,17256.000,1.000
0.760,-0.744,-0.161,2.827,0.304,-2.816,-5.026,0.886,-0.042,0.947,-0.395,0.427,1.465,1.984,80.000,17257.000,1.000
4.676,1.915,1.223,3.344,1.982,1.386,-0.743,2.651,-0.044,0.948,-0.396,0.458,1.465,1.984,80.000,17258.000,1.000
3.487,1.249,-0.056,2.705,0.651,2.214,-0.895,0.964,-0.043,0.945,-0.396,0.488,1.495,2.075,80.000,17259.000,1.000
-0.926,-1.983,-2.565,2.122,-1.474,-0.100,-2.565,-0.491,-0.044,0.947,-0.395,0.427,1.434,2.228,80.000,17260.000,1.000
-3.224,-3.799,-3.318,2.919,-1.453,-2.283,-2.435,0.536,-0.044,0.944,-0.396,0.305,1.373,2.319,80.000,17261.000,1.000
-1.415,-2.665,-2.010,4.058,0.210,-2.986,-1.235,2.003,-0.042,0.943,-0.399,0.336,1.465,2.380,80.000,17262.000,1.000
1.291,-0.994,-0.794,4.230,1.042,-3.265,-1.078,1.978,-0.042,0.944,-0.396,0.305,1.343,2.258,80.000,17263.000,1.000
2.499,-0.812,-0.122,4.765,0.714,-3.618,-1.545,1.719,-0.042,0.942,-0.393,0.336,1.404,2.289,80.000,17264.000,1.000
3.483,-1.342,1.346,7.000,1.046,-2.619,-0.218,3.091,-0.042,0.945,-0.395,0.336,1.434,2.289,80.000,17265.000,1.000
5.243,-1.546,3.127,8.677,2.296,0.467,3.135,5.035,-0.042,0.944,-0.395,0.366,1.312,2.319,80.000,17266.000,1.000
5.671,-2.185,2.639,6.909,2.106,3.062,4.744,4.537,-0.041,0.944,-0.395,0.244,1.343,2.319,80.000,17267.000,1.000
2.378,-4.238,-1.189,2.442,-1.137,1.994,0.910,0.610,-0.041,0.943,-0.394,0.214,1.343,2.411,80.000,17268.000,1.000
-2.834,-6.528,-5.563,-1.138,-5.241,-1.644,-5.904,-3.696,-0.042,0.943,-0.395,0.183,1.312,2.380,80.000,17269.000,1.000
-5.208,-6.570,-6.540,-1.142,-6.308,-3.306,-8.599,-4.579,-0.042,0.944,-0.395,0.092,1.282,2.411,80.000,17270.000,1.000
-4.073,-4.932,-4.567,0.769,-4.638,-1.955,-6.134,-3.323,-0.042,0.944,-0.398,0.061,1.343,2.411,80.000,17271.000,1.000
-4.116,-5.296,-3.892,0.643,-4.605,-2.018,-5.374,-4.509,-0.041,0.943,-0.397,-0.061,1.251,2.441,80.000,17272.000,1.000
-7.359,-8.028,-5.598,-1.275,-7.213,-5.657,-9.125,-7.761,-0.041,0.942,-0.397,-0.061,1.221,2.350,80.000,17273.000,1.000
-9.204,-8.773,-5.881,-0.896,-8.389,-8.708,-11.730,-7.907,-0.040,0.943,-0.398,-0.031,1.221,2.319,80.000,17274.000,1.000
-5.099,-5.230,-2.146,2.819,-5.648,-7.522,-8.750,-3.483,-0.042,0.946,-0.396,0.031,1.251,2.350,80.000,17275.000,1.000
2.164,-0.044,3.173,6.542,-1.035,-3.723,-2.601,1.526,-0.041,0.946,-0.397,-0.122,1.282,2.197,80.000,17276.000,1.000
5.479,3.456,6.134,7.506,2.688,0.156,2.936,4.217,-0.041,0.948,-0.398,-0.214,1.129,2.289,80.000,17277.000,1.000
2.918,3.524,5.593,6.037,4.132,2.975,5.984,5.107,-0.039,0.945,-0.397,-0.214,1.221,2.289,80.000,17278.000,1.000
-0.165,0.256,3.394,4.256,3.114,3.553,5.700,5.437,-0.041,0.942,-0.396,-0.275,1.221,2.441,80.000,17279.000,1.000
1.517,-3.006,2.437,3.881,1.458,2.407,3.973,6.117,-0.043,0.942,-0.396,-0.427,1.160,2.441,80.000,17280.000,1.000
7.011,-2.850,3.682,4.400,0.929,1.114,3.027,6.562,-0.043,0.943,-0.397,-0.397,1.160,2.441,80.000,17281.000,1.000
10.922,0.196,5.334,4.317,1.254,-0.023,1.951,5.260,-0.042,0.945,-0.398,-0.336,1.160,2.258,80.000,17282.000,1.000
9.794,3.412,5.709,3.688,1.904,-0.299,0.288,2.990,-0.042,0.946,-0.395,-0.366,1.160,2.167,80.000,17283.000,1.000
5.243,4.104,4.360,2.953,2.102,0.387,-0.689,1.455,-0.042,0.947,-0.396,-0.397,1.007,2.136,80.000,17284.000,1.000
1.455,1.451,2.011,2.114,1.256,0.422,0.110,1.245,-0.042,0.948,-0.397,-0.397,0.977,2.136,80.000,17285.000,1.000
1.411,-1.708,1.189,2.458,1.283,0.261,3.976,3.224,-0.039,0.946,-0.398,-0.519,0.885,2.106,80.000,17286.000,1.000
5.246,-2.387,3.380,4.944,3.317,0.823,9.133,6.628,-0.037,0.945,-0.396,-0.427,0.977,2.136,80.000,17287.000,1.000
9.638,-1.930,5.752,7.279,4.087,-0.145,9.264,7.470,-0.034,0.946,-0.396,-0.641,1.038,2.045,80.000,17288.000,1.000
9.643,-4.060,3.909,5.867,0.122,-4.216,1.564,2.941,-0.034,0.948,-0.399,-0.702,1.129,2.136,80.000,17289.000,1.000
3.858,-9.757,-2.653,0.229,-7.276,-9.645,-8.355,-4.506,-0.034,0.947,-0.397,-0.641,1.129,2.197,80.000,17290.000,1.000
-3.940,-15.569,-9.571,-5.915,-13.348,-14.248,-13.147,-9.298,-0.032,0.946,-0.397,-0.610,1.160,2.106,80.000,17291.000,1.000
-8.935,-17.238,-12.430,-8.751,-14.998,-16.584,-12.048,-9.373,-0.031,0.946,-0.396,-0.671,1.251,2.136,80.000,17292.000,1.000
-9.572,-14.343,-11.259,-8.774,-13.277,-15.263,-9.681,-8.222,-0.034,0.947,-0.398,-0.732,1.312,2.197,80.000,17293.000,1.000
-7.729,-9.586,-8.556,-8.755,-10.215,-10.317,-7.887,-7.966,-0.034,0.945,-0.399,-0.763,1.434,2.136,80.000,17294.000,1.000
-4.988,-4.735,-5.095,-8.956,-5.939,-4.204,-3.816,-5.686,-0.034,0.945,-0.402,-0.763,1.404,2.106,80.000,17295.000,1.000
-0.855,-0.640,-1.237,-8.016,-1.568,-0.212,2.742,-0.369,-0.034,0.945,-0.399,-0.854,1.495,1.984,80.000,17296.000,1.000
3.482,0.645,0.273,-6.622,-0.909,-0.513,6.137,3.157,-0.035,0.946,-0.398,-0.824,1.526,1.862,80.000,17297.000,1.000
3.316,-2.081,-2.624,-6.614,-4.910,-4.263,2.956,1.491,-0.035,0.945,-0.397,-0.732,1.648,1.862,80.000,17298.000,1.000
-2.976,-6.408,-7.348,-7.632,-8.853,-7.325,-1.434,-1.915,-0.034,0.944,-0.398,-0.824,1.678,1.831,80.000,17299.000,1.000
-9.257,-8.106,-9.042,-7.277,-8.362,-5.929,-0.420,-2.490,-0.033,0.943,-0.396,-0.763,1.740,1.740,80.000,17300.000,1.000
-8.656,-4.975,-5.413,-3.887,-3.601,0.047,4.386,-0.336,-0.034,0.944,-0.395,-0.763,1.709,1.709,80.000,17301.000,1.000
-1.856,0.600,1.008,1.220,2.101,6.470,6.646,1.950,-0.032,0.945,-0.398,-0.916,1.709,1.617,80.000,17302.000,1.000
4.133,3.139,4.732,4.225,4.206,7.507,3.646,2.143,-0.032,0.945,-0.395,-0.916,1.831,1.556,80.000,17303.000,1.000
3.925,1.006,3.699,3.844,1.805,3.349,-0.582,0.481,-0.031,0.944,-0.393,-0.916,1.831,1.495,80.000,17304.000,1.000
-0.246,-1.027,1.634,3.211,-0.472,0.723,-0.260,0.264,-0.031,0.943,-0.396,-0.885,1.953,1.465,80.000,17305.000,1.000
-1.741,0.217,1.482,3.631,-0.345,1.385,3.068,2.352,-0.032,0.944,-0.396,-0.885,1.984,1.312,80.000,17306.000,1.000
2.079,1.752,1.601,2.113,-1.161,0.771,3.093,3.001,-0.033,0.943,-0.393,-0.824,1.984,1.251,80.000,17307.000,1.000
6.682,0.570,-0.256,-2.848,-4.836,-2.019,-0.729,0.017,-0.032,0.943,-0.395,-0.824,1.984,1.221,80.000,17308.000,1.000
6.257,-1.769,-3.456,-8.075,-8.608,-3.686,-3.228,-3.652,-0.034,0.945,-0.394,-0.793,2.045,1.190,80.000,17309.000,1.000
1.257,-3.392,-5.929,-10.004,-9.943,-3.982,-2.080,-4.436,-0.034,0.946,-0.394,-0.854,2.167,1.282,80.000,17310.000,1.000
-3.340,-6.011,-7.360,-9.361,-10.557,-6.933,-1.860,-4.046,-0.035,0.944,-0.396,-0.793,2.228,1.160,80.000,17311.000,1.000
-4.630,-10.179,-8.231,-8.549,-12.336,-13.282,-6.400,-6.067,-0.034,0.944,-0.394,-0.824,2.136,1.160,80.000,17312.000,1.000
-3.086,-11.958,-7.481,-7.583,-12.898,-16.999,-10.553,-8.866,-0.034,0.942,-0.396,-0.885,2.228,1.099,80.000,17313.000,1.000
-0.758,-9.149,-4.685,-5.814,-10.410,-14.365,-8.189,-8.514,-0.033,0.942,-0.396,-0.824,2.258,1.068,80.000,17314.000,1.000
1.199,-4.922,-1.529,-3.664,-7.556,-9.496,-3.113,-5.481,-0.035,0.942,-0.393,-0.854,2.319,0.916,80.000,17315.000,1.000
4.045,-2.487,0.906,-1.276,-6.775,-7.085,-3.055,-3.856,-0.035,0.943,-0.394,-0.824,2.319,1.007,80.000,17316.000,1.000
8.079,-1.254,3.348,1.609,-6.589,-6.381,-7.444,-5.017,-0.034,0.943,-0.394,-0.671,2.350,0.977,80.000,17317.000,1.000
10.049,0.534,5.731,3.654,-5.108,-4.088,-8.503,-5.471,-0.035,0.944,-0.393,-0.610,2.319,0.946,80.000,17318.000,1.000
7.243,2.217,5.891,2.296,-3.804,-0.370,-3.847,-3.286,-0.033,0.946,-0.393,-0.641,2.380,0.916,80.000,17319.000,1.000
1.374,1.781,2.851,-2.085,-5.032,0.532,-0.643,-1.569,-0.034,0.946,-0.394,-0.671,2.289,1.007,80.000,17320.000,1.000
-2.761,0.046,-0.306,-5.369,-7.327,-2.660,-3.066,-2.089,-0.034,0.948,-0.393,-0.641,2.319,0.916,80.000,17321.000,1.000
-1.695,-0.329,0.153,-4.675,-6.992,-5.497,-5.464,-2.124,-0.035,0.947,-0.393,-0.549,2.258,1.038,80.000,17322.000,1.000
2.191,-0.057,3.084,-1.818,-4.177,-5.277,-3.970,-0.824,-0.037,0.949,-0.391,-0.580,2.258,1.129,80.000,17323.000,1.000
3.668,-1.392,4.245,-0.568,-2.429,-4.135,-2.097,-0.791,-0.038,0.948,-0.391,-0.671,2.228,1.190,80.000,17324.000,1.000
2.107,-3.445,2.394,-2.212,-3.009,-3.647,-2.095,-1.965,-0.037,0.949,-0.392,-0.702,2.258,1.221,80.000,17325.000,1.000
-0.464,-4.882,-0.792,-5.383,-4.472,-3.272,-2.043,-1.906,-0.037,0.949,-0.393,-0.763,2.228,1.190,80.000,17326.000,1.000
-4.327,-6.447,-3.956,-7.950,-5.747,-3.290,-1.006,-1.048,-0.036,0.950,-0.390,-0.824,2.228,1.312,80.000,17327.000,1.000
-8.173,-7.673,-5.734,-7.998,-6.570,-4.874,-0.979,-1.669,-0.036,0.950,-0.391,-0.824,2.106,1.251,80.000,17328.000,1.000
-7.103,-5.656,-4.205,-5.022,-5.942,-6.100,-1.782,-2.430,-0.039,0.949,-0.393,-0.824,1.984,1.373,80.000,17329.000,1.000
